samples	CHL.chlor_a	FLH.nflh	KD.Kd_490	PAR.par	PIC.pic	POC.poc	RRS.Rrs_412	RRS.Rrs_443	RRS.Rrs_469	RRS.Rrs_488	RRS.Rrs_531	RRS.Rrs_547	RRS.Rrs_555	RRS.Rrs_645	RRS.Rrs_667	RRS.Rrs_678	SST.sst
TSC235	0.200190727081564	0.0747366750680764	0.0459444432837902	39.0508876326235	2.57755576361281e-05	60.7665722047289	0.00606677863375656	0.00549488974631155	0.00507255641404451	0.00452422308209558	0.00236866753198228	0.00183922308887456	0.00159433420060395	0.000164111981992695	0.000230445315158552	0.000264111981740219	18.710555137342
TSC237	0.223919671442774	0.0808755639332554	0.0479222210116051	33.6798873775147	1.86644465429708e-05	65.999905616045	0.0054740008574754	0.00505600085853075	0.00479011197031317	0.00437977863801583	0.00236188975422162	0.00184044531109369	0.00158811197839744	0.000161889759776083	0.000242223092906594	0.000281000870586467	17.0158329529998
TSC239	0.16776917129755	0.0615427862301456	0.0361999990855111	39.5509987674886	2.17755576462271e-05	49.9332387099663	0.00608844530036852	0.0057784453011512	0.00541122307985612	0.00471555641494585	0.00211588975484271	0.00159677864504223	0.00136911197895036	9.61119821643782e-05	0.000184556426385522	0.000207556426327452	16.7130551819897
TSC242	0.339096910423703	0.155921119198966	0.0603999984741677	28.9252204850135	2.06644465379213e-05	90.41101709091	0.00418266752740237	0.00400944530561749	0.0038114453061174	0.00357466752893743	0.0022804453099828	0.0017932230889907	0.00156333420068222	8.55564266354728e-05	0.000245889759564003	0.000308445314961621	14.2344441262798
TSC245	0.216632578108046	0.0585819529082477	0.0450777766390173	37.0311097589114	2.1553335424566e-05	61.0665722091993	0.0057581119678692	0.00538733419102755	0.00502988974748556	0.0044683341933478	0.00229144530995503	0.001774000866817	0.0015548897562591	0.000165778648655153	0.000206000870775824	0.000239334204024999	10.881944201214
TSC248	0.547097684608565	0.0785097306090595	0.0773999980447115	37.2173319899787	0.000193886668322799	139.422128932344	0.00450500085992189	0.0042514453050065	0.00409533419428953	0.00409800086094947	0.00300533419704152	0.00254744530930869	0.00231200086545869	0.000419667536903034	0.000400445314729344	0.000402111981391802	9.23805534906892
TSC251	0.321939090887705	0.0366944529927827	0.0592666651694647	37.5906653410445	0.000189553335000407	101.733239481846	0.00462522308184058	0.00500088974755878	0.00516788974713715	0.00492166752553658	0.003039778641399	0.00247766753170708	0.00222611197678664	0.000384223092548079	0.000411556425812402	0.000382000870331467	1.32305552598296
TSC254	0.694626145892673	0.140998897034377	0.0921777754491712	31.7748872870321	0.000191331112773696	142.911017873221	0.00388722308370385	0.00381811197276723	0.00369211197308535	0.00362166752881876	0.00292811197501427	0.00258111197589036	0.00239166753192421	0.000414223092472336	0.000460223092356197	0.000500667536698529	2.12972217461922
TSC257	0.271676950156689	0.0787175083860348	0.0548999986131093	36.3274430588224	0.000188997779446254	81.7443502950999	0.00558144530164858	0.00563477863484726	0.00546588974638477	0.00505288974742749	0.0029940008637368	0.00239411197636249	0.00213011197702902	0.000392556425860372	0.00044355642573161	0.000429334203545295	2.81694438148083
TSC259	0.349362599352996	0.148578063671771	0.0770333313873076	9.2272195494087	0.000327775556873651	93.599906027317	0.0073497786305173	0.00576133419008329	0.00497111196985619	0.00453977863761187	0.00329111197409778	0.00276144530876839	0.00250755642052051	0.000543111981035812	0.000673111980707593	0.000782667535986548	0.830277759219623
TSC261	0.451589150561227	0.0727627861868111	0.0771888869389335	18.4714422107079	0.000133442224030963	156.411018074387	0.00317255641884155	0.00348033419584226	0.00357111197339085	0.00329966752963173	0.00242922308738495	0.00205433419944256	0.00188522308875842	0.000303778648306737	0.000471667536771747	0.000457667536807094	0.559166654168318
TSC265	1.45703672369321	0.225271674486673	0.132444441098616	10.338108491062	0.00388455332567143	212.444352242682	0.00681188974298645	0.00710733418668497	0.00767044529637436	0.00802311196215063	0.00812877862855051	0.00780700085158514	0.00737044529713179	0.00260577864249475	0.00231800086544354	0.00105366753530234	0.444444434510337
TSC267	0.564202533827888	0.191965841281975	0.0760444425234002	6.72566387503563	0.000202997779410907	141.077684512569	0.00347077864031083	0.00277222308651896	0.00292444530835686	0.0028890008640019	0.00215466753252258	0.00176633420016969	0.00154155642295943	8.33342044188612e-05	0.000280889759475637	0.000374445314794987	5.43999987840652
TSC268	0.65989304251141	0.0838600083661731	0.0796666646541174	9.93721958313189	0.000790664444593858	462.455467079249	0.00141088975662266	0.00161088975611771	0.00203244531060894	0.00264133419796053	0.00207244531050795	0.00171744531140424	0.00155133420071252	3.67786489808471e-05	0.000327556426024482	0.000349445314858106	2.9505554896055
TSC272	4.08872006999122	0.0471919529522388	0.37966665707548	37.5982208969589	0.000107108890764115	488.322134131359	0.00113100086844042	0.00138311197891502	0.00142488975658731	0.00158600086729166	0.00176844531127548	0.00173077864470391	0.0017027786447746	0.000816778647011536	0.00082511198032383	0.000758667536047142	8.42416647837187
TSC280	0.169593275007274	0.142646952583568	0.0526888875578556	9.11199732171372	0.000430997778835263	61.9887944451637	0.0096532230691461	0.00716144529765946	0.00597022307844478	0.00520088974705383	0.00310744530789483	0.00242933419849578	0.00211066753263367	0.000236000870700082	0.000412556425809877	0.00054666753658239	-0.145833330073704
TSC281	0.56392647491561	0.0835200083674863	0.0764999980674475	12.0136641262022	0.000236108890438421	139.044351148936	0.00441033419349424	0.00410400086093432	0.00429233419379216	0.00432888974925542	0.0032054453076474	0.00268622308673609	0.00240766753188382	0.000238111981805863	0.000381000870333992	0.000400667536951005	2.58194438673349
TSC282	0.718834353817834	0.277258618730331	0.0946777753860159	36.1256652714607	0.000148331112882261	133.466573288043	0.00421866752731148	0.00375933419513785	0.00350277864023004	0.00339388975161607	0.0028014453086674	0.00249922308720822	0.00228100086553695	0.000301667537200956	0.000342889759319102	0.000459778647912875	9.75055533761365
TSC285	7.08178220854865	0.503641951189315	0.970699975478055	34.0229985049227	0.00116788666586369	553.866579552491	0.00107455642413849	0.0011937786460597	0.00121166753490343	0.00129500086802636	0.0014956675341864	0.00154566753406016	0.00159433420060395	0.000301667537200956	0.000464889759011082	0.000775334202671729	2.47416661136473
